exp_time,Routine,Condition,sync_value,sync_beat(bpm),async_value,async_beat(bpm),display_value,display_beat,alphaGlow_value
43.2419,routine,RightSync,1.81725802415,0.0,1.75221527273,0.0,1.75221527273,0,0.234195154661
43.2818,routine,RightSync,4.5920555591,0.0,1.76895946468,0.0,1.76895946468,0,0.0138401928055
43.3145,routine,RightSync,4.95412993425,0.0,1.73736991889,0.0,1.73736991889,0,-0.284557991488
43.3390,routine,RightSync,4.9923553466,0.0,1.70317746099,0.0,1.70317746099,0,0.0
43.3865,routine,RightSync,4.95170736307,0.0,2.13566849942,98.8593371614,2.13566849942,1,0.0
43.4218,routine,RightSync,1.9492992162,0.0,1.57128050836,0.0,1.57128050836,0,0.231870003546
43.4573,routine,RightSync,0.6200860977,0.0,1.49825655546,0.0,1.49825655546,0,0.46127201626
43.4912,routine,RightSync,0.6809327483,0.0,1.61279286433,0.0,1.61279286433,0,0.644614349129
43.5317,routine,RightSync,4.04546511165,0.0,1.7117194377,0.0,1.7117194377,0,0.791016751069
43.5677,routine,RightSync,4.88850998875,0.0,1.7843685092,0.0,1.7843685092,0,0.904847246176
43.6007,routine,RightSync,4.9870691299,0.0,1.6426539816,0.0,1.6426539816,0,0.986176838998
43.6341,routine,RightSync,4.99693393705,0.0,1.68250048263,0.0,1.68250048263,0,0.998995561543
43.6706,routine,RightSync,3.6794681549,0.0,1.69913960139,0.0,1.69913960139,0,0.965888430381
43.7086,routine,RightSync,0.58261058325,0.0,1.70955458194,0.0,1.70955458194,0,0.890693332913
43.7469,routine,RightSync,0.49810042375,0.0,1.70181102811,0.0,1.70181102811,0,0.761923310218
43.7796,routine,RightSync,2.42799586055,0.0,1.72659110747,0.0,1.72659110747,0,0.563829257731
43.8141,routine,RightSync,4.65991520875,0.0,1.76344560882,0.0,1.76344560882,0,0.442632893216
43.8355,routine,RightSync,4.9425048828,0.0,1.7889,0.0,1.7889,0,0.31213860583
43.8673,routine,RightSync,4.98179268835,0.0,1.74071467255,0.0,1.74071467255,0,0.0811089653235
43.9044,routine,RightSync,4.99689102165,0.0,1.6667640523,0.0,1.6667640523,0,-0.124768995531
43.9408,routine,RightSync,4.7650506496,0.0,1.79152508312,100.151410743,1.79152508312,1,-0.124768995531
43.9758,routine,RightSync,1.22022881505,0.0,1.66246843494,0.0,1.66246843494,0,0.207019219109
44.0142,routine,RightSync,0.2126961946,0.0,1.50928341465,0.0,1.50928341465,0,0.419437360641
44.0478,routine,RightSync,1.70496231075,0.0,1.62010885429,0.0,1.62010885429,0,0.592676556276
44.0640,routine,RightSync,4.3579630851,0.0,1.66601941423,0.0,1.66601941423,0,0.716241167694
44.1007,routine,RightSync,4.85515284535,0.0,1.83041327248,0.0,1.83041327248,0,0.819152135556
44.1385,routine,RightSync,4.9817335605,0.0,1.71422616418,0.0,1.71422616418,0,0.944004741634
44.1753,routine,RightSync,4.997970581,0.0,1.65221554845,0.0,1.65221554845,0,0.993440575038
44.2114,routine,RightSync,4.0054222345,0.0,1.68339267105,0.0,1.68339267105,0,0.991783041504
44.2461,routine,RightSync,0.7611107206,0.0,1.71954766203,0.0,1.71954766203,0,0.943204050106
44.2652,routine,RightSync,0.4233653068,0.0,1.72399359404,0.0,1.72399359404,0,0.906135116913
44.2975,routine,RightSync,1.0992945909,0.0,1.70063105442,0.0,1.70063105442,0,0.778346122152
44.3347,routine,RightSync,3.8736376762,0.0,1.71023101595,0.0,1.71023101595,0,0.657760856063
44.3705,routine,RightSync,4.86833190915,0.0,1.78772178046,0.0,1.78772178046,0,0.413847755684
44.4047,routine,RightSync,4.98428416245,0.0,1.72992266975,0.0,1.72992266975,0,0.242513171931
44.4425,routine,RightSync,4.99390935895,0.0,1.71103215287,0.0,1.71103215287,0,0.0352776474428
44.4801,routine,RightSync,4.99932360645,0.0,2.71469573662,102.229312237,2.71469573662,1,0.0352776474428
44.5148,routine,RightSync,1.52702364915,129.300792329,1.58229844546,0.0,1.58229844546,0,0.296877748228
44.5424,routine,RightSync,0.2854586124,0.0,1.43782965396,0.0,1.43782965396,0,0.399199231554
44.5841,routine,RightSync,1.11601462677,0.0,1.59340473198,0.0,1.59340473198,0,0.64887845341
44.6223,routine,RightSync,4.4948251247,0.0,1.75658713385,0.0,1.75658713385,0,0.810611640657
44.6586,routine,RightSync,4.9422404766,0.0,1.82307778142,0.0,1.82307778142,0,0.913968149769
44.6925,routine,RightSync,4.9892377853,0.0,1.69228542908,0.0,1.69228542908,0,0.988042199679
44.7287,routine,RightSync,4.99717497825,0.0,1.67549621394,0.0,1.67549621394,0,0.999843768485
44.7674,routine,RightSync,2.8002727031,0.0,1.70461073021,0.0,1.70461073021,0,0.955824700123
44.7911,routine,RightSync,0.5709805965,0.0,1.72370098839,0.0,1.72370098839,0,0.922970999306
44.8344,routine,RightSync,0.635548671033,0.0,1.73060589081,0.0,1.73060589081,0,0.762076141404
44.8708,routine,RightSync,3.96993935105,0.0,1.72434481168,0.0,1.72434481168,0,0.588739501223
44.9082,routine,RightSync,4.8855490684,0.0,1.74457349252,0.0,1.74457349252,0,0.398870428101
44.9459,routine,RightSync,4.9872834682,0.0,1.78822221889,0.0,1.78822221889,0,0.189233211045
44.9823,routine,RightSync,4.99858736985,0.0,1.72398227367,0.0,1.72398227367,0,-0.0254227391843
45.0138,routine,RightSync,3.69648683065,0.0,2.04108497034,103.20822499,2.04108497034,1,-0.0254227391843
45.0414,routine,RightSync,0.8433538436,0.0,3.18087344883,0.0,3.18087344883,0,0.121097743536
45.0847,routine,RightSync,0.235880438433,0.0,1.4335591235,0.0,1.4335591235,0,0.388740959034
45.1262,routine,RightSync,3.42563629145,0.0,1.56564532248,0.0,1.56564532248,0,0.644694924744
45.1753,routine,RightSync,4.86711517963,0.0,1.76386501406,0.0,1.76386501406,0,0.81059553932
45.2112,routine,RightSync,4.99301862715,0.0,1.80913301352,0.0,1.80913301352,0,0.924310626317
45.2336,routine,RightSync,4.9988365173,0.0,1.71362492047,0.0,1.71362492047,0,0.984259649443
45.2711,routine,RightSync,4.2470533847,0.0,1.68333137819,0.0,1.68333137819,0,0.99953954156
45.3175,routine,RightSync,0.823446830067,0.0,1.70083399199,0.0,1.70083399199,0,0.96408434783
45.3538,routine,RightSync,0.7397741794,0.0,1.72202668424,0.0,1.72202668424,0,0.873523838161
45.3924,routine,RightSync,3.14725649355,0.0,1.73408218759,0.0,1.73408218759,0,0.724567283823
45.4283,routine,RightSync,4.7849078178,0.0,1.70882298067,0.0,1.70882298067,0,0.576386900897
45.4657,routine,RightSync,4.9739286899,0.0,1.73282522848,0.0,1.73282522848,0,0.363053869901
45.4976,routine,RightSync,4.99710345265,0.0,1.80251795493,0.0,1.80251795493,0,0.109019755421
45.5344,routine,RightSync,3.6045439243,130.781633466,1.684098055,0.0,1.684098055,0,-0.106217817905
45.5610,routine,RightSync,0.7799687385,0.0,1.58742293029,0.0,1.58742293029,0,0.0
45.6049,routine,RightSync,0.383317089,0.0,2.3919186207,103.890490785,2.3919186207,1,0.0
45.6420,routine,RightSync,2.2917579412,0.0,1.42855846074,0.0,1.42855846074,0,0.251178253099
45.6773,routine,RightSync,4.6594405174,0.0,1.56654538914,0.0,1.56654538914,0,0.449829196594
45.7170,routine,RightSync,4.9583587646,0.0,1.69030308247,0.0,1.69030308247,0,0.604549623233
45.7471,routine,RightSync,4.9932010173,0.0,1.8099371063,0.0,1.8099371063,0,0.809684818731
45.7744,routine,RightSync,4.9947938919,0.0,1.79745181014,0.0,1.79745181014,0,0.865463679381
45.8217,routine,RightSync,3.13958887253,0.0,1.67246340526,0.0,1.67246340526,0,0.972071561858
45.8544,routine,RightSync,0.75787482255,0.0,1.68748364448,0.0,1.68748364448,0,0.998925063349
45.8950,routine,RightSync,0.42851157185,0.0,1.69585042343,0.0,1.69585042343,0,0.969016824782
45.9290,routine,RightSync,2.9035916328,0.0,1.72944211779,0.0,1.72944211779,0,0.870420087394
45.9650,routine,RightSync,4.7583768367,0.0,1.72850613358,0.0,1.72850613358,0,0.786936194251
46.0020,routine,RightSync,4.96880865095,0.0,1.72195074577,0.0,1.72195074577,0,0.569984479584
46.0543,routine,RightSync,4.99604892727,0.0,1.76157884201,0.0,1.76157884201,0,0.304970233817
46.1080,routine,RightSync,2.96046332513,0.0,1.72615613056,0.0,1.72615613056,0,0.02287325981
46.1427,routine,RightSync,0.4680078029,0.0,2.35091292857,104.121502961,2.35091292857,1,0.02287325981
46.1784,routine,RightSync,2.1482319831,0.0,1.86031184169,0.0,1.86031184169,0,0.18976528629
46.2175,routine,RightSync,4.6054785251,0.0,1.45702293027,0.0,1.45702293027,0,0.466665066433
46.2505,routine,RightSync,4.9518196582,0.0,1.62917907706,0.0,1.62917907706,0,0.63139967109
46.2776,routine,RightSync,4.9878969192,0.0,1.66131302845,0.0,1.66131302845,0,0.736048450638
46.3221,routine,RightSync,4.99697160717,0.0,1.84028754279,0.0,1.84028754279,0,0.889072655019
46.3598,routine,RightSync,2.83560514445,0.0,1.66494145941,0.0,1.66494145941,0,0.980010643322
46.3942,routine,RightSync,0.62895879745,0.0,1.68191932044,0.0,1.68191932044,0,0.999057414389
46.4305,routine,RightSync,1.03979845045,0.0,1.69739226015,0.0,1.69739226015,0,0.972622986831
46.4520,routine,RightSync,3.8805334091,0.0,1.70786304897,0.0,1.70786304897,0,0.942479438332
46.5008,routine,RightSync,4.81888437267,0.0,1.71871903326,0.0,1.71871903326,0,0.78507345866
46.5389,routine,RightSync,4.9905450344,0.0,1.71262542324,0.0,1.71262542324,0,0.612771393881
46.5728,routine,RightSync,4.996777296,0.0,1.72790805668,0.0,1.72790805668,0,0.427258079218
46.6089,routine,RightSync,2.5574783086,0.0,1.79650167692,0.0,1.79650167692,0,0.230174603837
46.6464,routine,RightSync,0.46283264155,0.0,1.73367956311,0.0,1.73367956311,0,0.0126602738078
46.6835,routine,RightSync,1.67573342315,117.579880305,1.81973747974,105.629530232,1.81973747974,1,0.0126602738078
46.7141,routine,RightSync,4.52691149705,0.0,2.13893854317,0.0,2.13893854317,0,0.248005386678
46.7506,routine,RightSync,4.94743490215,0.0,1.51488377873,0.0,1.51488377873,0,0.430690797477
46.7733,routine,RightSync,4.9912395477,0.0,1.48511144178,0.0,1.48511144178,0,0.530962759308
46.8261,routine,RightSync,4.99449094133,0.0,1.58646280813,0.0,1.58646280813,0,0.778415887658
46.8798,routine,RightSync,2.2622652371,0.0,1.76514320892,0.0,1.76514320892,0,0.929573781965
46.9111,routine,RightSync,0.39623517985,0.0,1.75511056133,0.0,1.75511056133,0,0.997881518557
46.9494,routine,RightSync,1.86709556575,0.0,1.67352103633,0.0,1.67352103633,0,0.986738458895
46.9684,routine,RightSync,4.432231903,0.0,1.67622729931,0.0,1.67622729931,0,0.975884624593
47.0210,routine,RightSync,4.90887689587,0.0,1.70630962462,0.0,1.70630962462,0,0.838419904293
47.0750,routine,RightSync,4.1349619229,0.0,1.72074941222,0.0,1.72074941222,0,0.641233388115
47.1118,routine,RightSync,0.60184473985,0.0,1.72458241177,0.0,1.72458241177,0,0.408013453529
47.2081,routine,RightSync,0.5317749579,0.0,1.76397220295,0.0,1.76397220295,0,-0.185557796483
47.2512,routine,RightSync,3.80527162546,0.0,1.75403594749,0.0,1.75403594749,0,0.0
47.2873,routine,RightSync,4.9838991165,0.0,1.70975252406,0.0,1.70975252406,0,0.0
47.3246,routine,RightSync,4.99766802785,0.0,2.23452896222,103.364233817,2.23452896222,1,0.0
47.3626,routine,RightSync,2.8975360393,0.0,2.19037743173,0.0,2.19037743173,0,0.239701292912
47.3992,routine,RightSync,0.77486467355,0.0,1.42377196397,0.0,1.42377196397,0,0.434710641489
47.4313,routine,RightSync,0.49067952625,0.0,1.53933559456,0.0,1.53933559456,0,0.652945278064
47.4687,routine,RightSync,1.7885267734,0.0,1.66749988894,0.0,1.66749988894,0,0.810710918689
47.5217,routine,RightSync,4.69012482957,0.0,1.79197644449,0.0,1.79197644449,0,0.943063523709
47.5749,routine,RightSync,4.98586829497,0.0,1.74124045877,0.0,1.74124045877,0,0.999783236826
47.6124,routine,RightSync,4.0553029775,0.0,1.67473628669,0.0,1.67473628669,0,0.95688522694
47.6486,routine,RightSync,1.01646299355,0.0,1.67983713229,0.0,1.67983713229,0,0.883843444038
47.6703,routine,RightSync,0.3860934257,0.0,1.69868306061,0.0,1.69868306061,0,0.825987935739
47.7176,routine,RightSync,1.56673858957,0.0,1.72177734935,0.0,1.72177734935,0,0.605488258016
47.7549,routine,RightSync,4.4815537929,0.0,1.71093702587,0.0,1.71093702587,0,0.424395012969
47.7912,routine,RightSync,4.9423949718,0.0,1.7185791905,0.0,1.7185791905,0,0.208974660564
47.8282,routine,RightSync,4.9935996532,0.0,1.74380236796,0.0,1.74380236796,0,-0.0815131836008
47.8640,routine,RightSync,4.8396277427,0.0,1.7510526445,0.0,1.7510526445,0,0.0
47.8778,routine,RightSync,1.8924632072,123.246842959,1.76900756065,0.0,1.76900756065,0,0.0
47.9350,routine,RightSync,0.641635793,0.0,1.74530387653,0.0,1.74530387653,0,0.0
47.9678,routine,RightSync,0.38506118055,0.0,1.67323843121,0.0,1.67323843121,0,0.0
48.0059,routine,RightSync,3.43151068685,0.0,1.77436905862,101.126236733,1.77436905862,1,0.0
48.0422,routine,RightSync,4.81920647615,0.0,1.64993044799,0.0,1.64993044799,0,0.195595301934
48.0793,routine,RightSync,4.97719645495,0.0,1.49757685457,0.0,1.49757685457,0,0.440763255729
48.1107,routine,RightSync,4.0954351425,0.0,1.61393751589,0.0,1.61393751589,0,0.611358954695
48.1431,routine,RightSync,1.5069452285,0.0,1.68005935837,0.0,1.68005935837,0,0.751857102311
48.1849,routine,RightSync,0.4526853243,0.0,1.8513544661,0.0,1.8513544661,0,0.917643366486
48.2207,routine,RightSync,1.27034268375,0.0,1.69785558906,0.0,1.69785558906,0,0.968537644418
48.2543,routine,RightSync,3.06609735485,0.0,1.64525797849,0.0,1.64525797849,0,0.999442125601
48.2941,routine,RightSync,4.74330568305,0.0,1.70543517201,0.0,1.70543517201,0,0.976878617801
48.3303,routine,RightSync,4.9703922271,0.0,1.72414072959,0.0,1.72414072959,0,0.903036922045
48.3639,routine,RightSync,4.4878582954,0.0,1.7089283973,0.0,1.7089283973,0,0.793368015138
48.3981,routine,RightSync,1.493546009,0.0,1.72140579325,0.0,1.72140579325,0,0.626067764217
48.4339,routine,RightSync,1.03756898635,0.0,1.7347298793,0.0,1.7347298793,0,0.405966545444
48.4719,routine,RightSync,0.7723941564,0.0,1.7283102378,0.0,1.7283102378,0,0.255599114212
48.5086,routine,RightSync,3.2518910169,0.0,1.7454427628,0.0,1.7454427628,0,0.0130772569893
48.5412,routine,RightSync,4.7954473495,0.0,1.79215857031,0.0,1.79215857031,0,-0.26257689459
48.5619,routine,RightSync,4.9650936126,0.0,1.74498910199,0.0,1.74498910199,0,0.0
48.6168,routine,RightSync,4.9857087135,0.0,2.05664941161,100.005240762,2.05664941161,1,0.0
48.6487,routine,RightSync,1.84359961745,117.65331823,2.34443196401,0.0,2.34443196401,0,0.234189585698
48.6729,routine,RightSync,0.4767028808,0.0,1.43199918341,0.0,1.43199918341,0,0.330221169802
48.7211,routine,RightSync,0.7805615266,0.0,1.46665954686,0.0,1.46665954686,0,0.590881251269
48.7606,routine,RightSync,2.28230254645,0.0,1.59852860189,0.0,1.59852860189,0,0.779499252599
48.8145,routine,RightSync,4.43450266513,0.0,1.80298370576,0.0,1.80298370576,0,0.922007344599
48.8475,routine,RightSync,4.9703319072,0.0,1.78971708664,0.0,1.78971708664,0,0.992699778366
48.8813,routine,RightSync,4.99670362465,0.0,1.67163343229,0.0,1.67163343229,0,0.990928329132
48.9173,routine,RightSync,2.9625967025,0.0,1.69662059795,0.0,1.69662059795,0,0.957639365799
48.9550,routine,RightSync,0.99008758065,0.0,1.69986746465,0.0,1.69986746465,0,0.867663212797
48.9927,routine,RightSync,0.5183946609,0.0,1.70202798664,0.0,1.70202798664,0,0.696895853403
49.0268,routine,RightSync,0.79345254895,0.0,1.71935816283,0.0,1.71935816283,0,0.531581030749
49.0640,routine,RightSync,3.975421071,0.0,1.72578432169,0.0,1.72578432169,0,0.373426210663
49.1033,routine,RightSync,4.8845288753,0.0,1.71378479371,0.0,1.71378479371,0,0.154707201372
49.1357,routine,RightSync,4.9828252792,0.0,1.74353096142,0.0,1.74353096142,0,-0.091148639624
49.1703,routine,RightSync,2.7780417442,0.0,1.76928413907,0.0,1.76928413907,0,0.0
49.2105,routine,RightSync,0.6806708097,0.0,1.7791503865,0.0,1.7791503865,0,0.0
49.2431,routine,RightSync,1.19651637075,0.0,1.75602890325,0.0,1.75602890325,0,0.0
49.2774,routine,RightSync,2.41001808635,0.0,1.70032800391,0.0,1.70032800391,0,0.0
49.2965,routine,RightSync,4.1528916358,0.0,1.68104070764,0.0,1.68104070764,0,0.0
49.3306,routine,RightSync,4.8117537498,0.0,2.55233924573,97.4935504729,2.55233924573,1,0.0
49.3647,routine,RightSync,4.97908401485,0.0,1.41755238349,0.0,1.41755238349,0,0.219691537932
49.3893,routine,RightSync,4.9965143203,0.0,1.44607521893,0.0,1.44607521893,0,0.319003700635
49.4393,routine,RightSync,4.011424303,0.0,1.60952587546,0.0,1.60952587546,0,0.605999637492
49.4761,routine,RightSync,0.9741093158,0.0,1.7443434759,0.0,1.7443434759,0,0.779263811421
49.5099,routine,RightSync,0.4715448856,0.0,1.88146465487,0.0,1.88146465487,0,0.886495259687
49.5473,routine,RightSync,0.81322798725,0.0,1.74151703669,0.0,1.74151703669,0,0.966178269257
49.5828,routine,RightSync,3.99336731425,0.0,1.65039264952,0.0,1.65039264952,0,0.997710503552
49.6183,routine,RightSync,4.8848934173,0.0,1.67792763131,0.0,1.67792763131,0,0.983715481569
49.6521,routine,RightSync,4.98503828045,0.0,1.72559298734,0.0,1.72559298734,0,0.906348224857
49.6875,routine,RightSync,3.9637987613,0.0,1.71802956223,0.0,1.71802956223,0,0.787732928393
49.7267,routine,RightSync,0.82654124495,0.0,1.71114599795,0.0,1.71114599795,0,0.64536640131
49.7631,routine,RightSync,0.7288532495,0.0,1.73241340796,0.0,1.73241340796,0,0.467198966552
49.7982,routine,RightSync,2.0512237548,0.0,1.74338178682,0.0,1.74338178682,0,0.279688920958
49.8344,routine,RightSync,4.3133924007,0.0,1.72121738999,0.0,1.72121738999,0,0.0704553803626
49.8679,routine,RightSync,4.92045187945,0.0,1.74386701952,0.0,1.74386701952,0,-0.201486865215
49.9043,routine,RightSync,4.98953223225,0.0,1.76981482005,0.0,1.76981482005,0,0.0
49.9388,routine,RightSync,4.54374861715,0.0,1.66311479193,0.0,1.66311479193,0,0.0
49.9821,routine,RightSync,1.3324921846,0.0,2.79159298023,96.7321644197,2.79159298023,1,0.0
50.0133,routine,RightSync,0.398950684,0.0,1.68632005634,0.0,1.68632005634,0,0.201741588063
50.0302,routine,RightSync,0.3157586574,0.0,1.47372793493,0.0,1.47372793493,0,0.353342727137
50.0640,routine,RightSync,1.9622074365,0.0,1.52375910472,0.0,1.52375910472,0,0.495388483836
50.1007,routine,RightSync,4.63042664525,0.0,1.60827890208,0.0,1.60827890208,0,0.68186468392
50.1392,routine,RightSync,4.9589364528,0.0,1.71973734581,0.0,1.71973734581,0,0.860567575058
50.1742,routine,RightSync,4.99543762205,0.0,1.82506906003,0.0,1.82506906003,0,0.947688945116
50.2092,routine,RightSync,3.8834946155,0.0,1.68746608178,0.0,1.68746608178,0,0.985489342376
50.2499,routine,RightSync,0.74810627695,0.0,1.66256548705,0.0,1.66256548705,0,0.996919591729
50.2832,routine,RightSync,0.7559805035,0.0,1.72020198683,0.0,1.72020198683,0,0.953988656643
50.3171,routine,RightSync,1.97332108015,0.0,1.72235146382,0.0,1.72235146382,0,0.868027500633
50.3342,routine,RightSync,4.0181994438,0.0,1.71011614122,0.0,1.71011614122,0,0.780245762026
50.3678,routine,RightSync,4.7818222045,0.0,1.72488785288,0.0,1.72488785288,0,0.636871495069
50.4042,routine,RightSync,4.9741289615,0.0,1.73166994778,0.0,1.73166994778,0,0.436161735678
50.4443,routine,RightSync,4.9944102764,0.0,1.73070517712,0.0,1.73070517712,0,0.234556007128
50.4790,routine,RightSync,3.93497147555,0.0,1.73337698952,0.0,1.73337698952,0,0.0330517985191
50.5151,routine,RightSync,0.90099656575,0.0,1.76426542036,0.0,1.76426542036,0,-0.187590514833
50.5485,routine,RightSync,0.2950711011,0.0,1.7515481965,0.0,1.7515481965,0,0.0
50.5690,routine,RightSync,1.7907881736,0.0,1.70655985335,0.0,1.70655985335,0,0.0
50.6177,routine,RightSync,4.45416758847,0.0,2.21518384447,95.8547700554,2.21518384447,1,0.0
50.6565,routine,RightSync,4.971173048,0.0,2.06942750655,0.0,2.06942750655,0,0.223809276567
50.6953,routine,RightSync,4.9935383796,0.0,1.46004712308,0.0,1.46004712308,0,0.430372313647
50.7273,routine,RightSync,4.97810244555,0.0,1.57695335066,0.0,1.57695335066,0,0.635440395767
50.7668,routine,RightSync,2.5537742376,0.0,1.66889109458,0.0,1.66889109458,0,0.815973671291
50.7982,routine,RightSync,0.58080925935,0.0,1.8260715562,0.0,1.8260715562,0,0.916258317344
50.8340,routine,RightSync,2.08962392805,0.0,1.78556129383,0.0,1.78556129383,0,0.984306183254
50.8714,routine,RightSync,4.58376097675,0.0,1.67559245615,0.0,1.67559245615,0,0.999513493705
50.9062,routine,RightSync,4.9537513256,0.0,1.68933371201,0.0,1.68933371201,0,0.97486384753
50.9452,routine,RightSync,4.9948613643,0.0,1.68563370532,0.0,1.68563370532,0,0.892642310452
50.9809,routine,RightSync,4.99942922585,0.0,1.70630756339,0.0,1.70630756339,0,0.791010442889
50.9942,routine,RightSync,4.9738378524,0.0,1.71815721105,0.0,1.71815721105,0,0.678172956309
51.0306,routine,RightSync,2.21912360185,0.0,1.72050258914,0.0,1.72050258914,0,0.505122833061
51.0515,routine,RightSync,0.4716785907,0.0,1.71912456419,0.0,1.71912456419,0,0.448649055484
51.0856,routine,RightSync,0.3106391072,0.0,1.71792537741,0.0,1.71792537741,0,0.235019276482
51.1392,routine,RightSync,4.10760060943,113.731392458,1.75736775095,0.0,1.75736775095,0,-0.108304545482
51.1773,routine,RightSync,4.94980812065,0.0,1.77702220774,0.0,1.77702220774,0,0.0
51.2106,routine,RightSync,4.99333715435,0.0,1.7348954191,0.0,1.7348954191,0,0.0
51.2346,routine,RightSync,4.9956312179,0.0,1.69750198753,0.0,1.69750198753,0,0.0
51.2807,routine,RightSync,2.47778745487,0.0,2.79744665518,95.4049105191,2.79744665518,1,0.0
51.3184,routine,RightSync,0.5689956188,0.0,1.61948860994,0.0,1.61948860994,0,0.215838365526
51.3557,routine,RightSync,1.7461804151,0.0,1.5049337965,0.0,1.5049337965,0,0.399510129448
51.4113,routine,RightSync,4.5538568496,0.0,1.64370152837,0.0,1.64370152837,0,0.671773174339
51.4656,routine,RightSync,4.9829936027,0.0,1.81291075211,0.0,1.81291075211,0,0.865513033998
51.4974,routine,RightSync,4.9969556331,0.0,1.76661788905,0.0,1.76661788905,0,0.969131888334
51.5382,routine,RightSync,4.21710515015,0.0,1.67849554638,0.0,1.67849554638,0,0.998877822499
51.5891,routine,RightSync,0.824030399267,0.0,1.67246928008,0.0,1.67246928008,0,0.958581693203
51.6223,routine,RightSync,3.3347779512,114.748986695,1.70545878427,0.0,1.70545878427,0,0.85314909471
51.6619,routine,RightSync,4.80845856665,0.0,1.71501301804,0.0,1.71501301804,0,0.721834378553
51.6959,routine,RightSync,4.9787178039,0.0,1.70810527023,0.0,1.70810527023,0,0.569231174615
51.7147,routine,RightSync,4.99319458,0.0,1.70966913675,0.0,1.70966913675,0,0.396114032292
51.7413,routine,RightSync,4.9977316856,0.0,1.7405148361,0.0,1.7405148361,0,0.293341002385
51.7848,routine,RightSync,4.84262990947,0.0,1.740572397,0.0,1.740572397,0,-0.0108823436743
51.8174,routine,RightSync,1.6473590612,0.0,1.74332293503,0.0,1.74332293503,0,0.0
51.8545,routine,RightSync,0.5322307109,0.0,1.73896084434,0.0,1.73896084434,0,0.0
51.8937,routine,RightSync,2.12604229445,0.0,1.6909562248,0.0,1.6909562248,0,0.0
51.9273,routine,RightSync,4.6431999206,0.0,2.2245719212,94.6093734125,2.2245719212,1,0.0
51.9586,routine,RightSync,4.9397187232,0.0,2.02746815121,0.0,2.02746815121,0,0.17372984969
52.0006,routine,RightSync,4.98875649767,0.0,1.45221262893,0.0,1.45221262893,0,0.46430252325
52.0341,routine,RightSync,4.1745076179,0.0,1.54460777556,0.0,1.54460777556,0,0.625251798491
52.0725,routine,RightSync,0.92652559275,0.0,1.63130963279,0.0,1.63130963279,0,0.75933733118
52.1086,routine,RightSync,0.21753400555,0.0,1.75527837566,0.0,1.75527837566,0,0.893369814003
52.1471,routine,RightSync,0.67421929835,0.0,1.81602407142,0.0,1.81602407142,0,0.971217756454
52.1826,routine,RightSync,3.8932037353,0.0,1.64210298796,0.0,1.64210298796,0,0.999696419047
52.2154,routine,RightSync,4.87485074995,0.0,1.64425579871,0.0,1.64425579871,0,0.984122281568
52.2327,routine,RightSync,4.979142189,0.0,1.69546124571,0.0,1.69546124571,0,0.935157732129
52.2675,routine,RightSync,4.9953651428,0.0,1.71760620194,0.0,1.71760620194,0,0.832324188941
52.3059,routine,RightSync,4.77737164495,0.0,1.71693978926,0.0,1.71693978926,0,0.706616298782
52.3388,routine,RightSync,1.2465787172,0.0,1.71344964529,0.0,1.71344964529,0,0.549668781488
52.3764,routine,RightSync,0.70058104985,0.0,1.73098777479,0.0,1.73098777479,0,0.381971911355
52.4181,routine,RightSync,1.1770060658,0.0,1.74783464477,0.0,1.74783464477,0,0.112426471164
52.4476,routine,RightSync,2.1031908273,0.0,1.72535805559,0.0,1.72535805559,0,-0.139463653955
52.4835,routine,RightSync,4.649892807,0.0,1.74292719843,0.0,1.74292719843,0,0.0
52.5174,routine,RightSync,4.9594700336,0.0,1.7475081426,0.0,1.7475081426,0,0.0
52.5345,routine,RightSync,4.9891719818,0.0,1.57414565793,0.0,1.57414565793,0,0.0
52.5727,routine,RightSync,3.63069915765,0.0,2.15868281562,94.4206526234,2.15868281562,1,0.0
52.6102,routine,RightSync,0.58479471205,0.0,1.71802565786,0.0,1.71802565786,0,0.214929929276
52.6460,routine,RightSync,0.4190556144,0.0,1.47165330218,0.0,1.47165330218,0,0.423331423857
52.6806,routine,RightSync,1.33797037595,0.0,1.57120457379,0.0,1.57120457379,0,0.600656637376
52.6976,routine,RightSync,2.2757809162,0.0,1.63936223354,0.0,1.63936223354,0,0.705812478899
52.7355,routine,RightSync,4.17576289175,0.0,1.72804989186,0.0,1.72804989186,0,0.847046721225
52.7681,routine,RightSync,4.90353035925,0.0,1.86297475011,0.0,1.86297475011,0,0.94822152235
52.8061,routine,RightSync,4.98928141585,0.0,1.7691144699,0.0,1.7691144699,0,0.994739053741
52.8414,routine,RightSync,4.21027874945,0.0,1.66391483703,0.0,1.66391483703,0,0.992438965074
52.8785,routine,RightSync,1.18031005855,0.0,1.67409013653,0.0,1.67409013653,0,0.936528034378
52.8976,routine,RightSync,1.1506121158,0.0,1.72594332443,0.0,1.72594332443,0,0.901913765301
52.9311,routine,RightSync,0.8709843158,0.0,1.72042386565,0.0,1.72042386565,0,0.771920190278
52.9645,routine,RightSync,1.27902865405,0.0,1.70621785042,0.0,1.70621785042,0,0.59841660288
52.9924,routine,RightSync,3.9195904731,0.0,1.7011684595,0.0,1.7011684595,0,0.501144685942
53.0386,routine,RightSync,4.82346328097,0.0,1.7383488455,0.0,1.7383488455,0,0.227698802845
53.0750,routine,RightSync,4.9909472465,0.0,1.72175521263,0.0,1.72175521263,0,-0.0486103711928
